Gene,SRR647673,SRR647674,SRR647675,avgLogExpr,LogFC.73.74,LogFC.73.75,LogFC.74.75
gene:MSMEG_5676,12.40487034,12.39085664,12.23913849,12.34495516,0.014013695,0.165731851,0.151718156
gene:MSMEG_5677,10.75635267,11.07320839,11.01721241,10.94892449,-0.316855728,-0.260859746,0.055995981
gene:MSMEG_5678,10.4905945,10.54770733,10.58473679,10.54101288,-0.057112828,-0.094142284,-0.037029456
gene:MSMEG_5679,12.38602791,11.26785283,11.07436549,11.57608208,1.118175079,1.31166242,0.193487341
gene:MSMEG_5680,10.77322867,11.14898153,11.4869132,11.13637447,-0.375752861,-0.713684536,-0.337931674
gene:MSMEG_5681,11.0773658,11.50105133,11.72017155,11.43286289,-0.423685534,-0.642805757,-0.219120223
gene:MSMEG_5682,11.3139503,10.59221715,10.78906542,10.89841095,0.72173315,0.524884876,-0.196848274
gene:MSMEG_5683,8.614798908,8.611531696,8.591027176,8.605785927,0.003267213,0.023771732,0.020504519
gene:MSMEG_5684,13.06373656,12.61978719,13.14285383,12.94212586,0.443949365,-0.079117272,-0.523066637
gene:MSMEG_5685,14.29040015,12.87654849,12.92635267,13.36443377,1.413851658,1.364047482,-0.049804177
gene:MSMEG_5686,13.23107698,11.11426431,11.24821209,11.86451779,2.116812672,1.982864897,-0.133947775
gene:MSMEG_5687,9.886768963,10.41489795,10.44704587,10.24957093,-0.528128991,-0.560276906,-0.032147915
gene:MSMEG_5688,9.284092685,9.815480321,9.820580631,9.640051212,-0.531387637,-0.536487946,-0.00510031
gene:MSMEG_5689,7.10929704,8.044381814,8.113866475,7.755848443,-0.935084775,-1.004569436,-0.069484661
gene:MSMEG_5690,11.55690823,11.52832227,11.42940567,11.50487872,0.02858596,0.127502562,0.098916602
gene:MSMEG_5691,11.91815221,12.62485229,12.57443415,12.37247955,-0.706700081,-0.656281943,0.050418138
gene:MSMEG_5692,9.132252663,9.233397993,9.017926551,9.127859069,-0.101145331,0.114326112,0.215471443
gene:MSMEG_5693,11.72125348,11.5795828,11.65394322,11.65159317,0.141670675,0.067310259,-0.074360417
gene:MSMEG_5694,10.50542265,10.49007768,10.68078409,10.55876147,0.015344974,-0.175361443,-0.190706417
gene:MSMEG_5695,12.50598513,12.14514936,12.13484631,12.2619936,0.360835772,0.37113882,0.010303048
gene:MSMEG_5696,12.43704878,13.05484309,12.84898685,12.78029291,-0.617794317,-0.411938078,0.205856238
gene:MSMEG_5697,11.00725306,11.20947215,11.25625025,11.15765849,-0.202219089,-0.248997186,-0.046778096
gene:MSMEG_5698,12.40771258,12.16819383,12.15443912,12.24344851,0.239518752,0.253273458,0.013754706
gene:MSMEG_5699,9.340336723,10.42247087,10.38882427,10.05054396,-1.082134147,-1.04848755,0.033646597
gene:MSMEG_5700,14.99429868,13.24051485,13.33203993,13.85561782,1.753783835,1.662258753,-0.091525082
gene:MSMEG_5701,10.7431661,11.21437121,11.31506865,11.09086865,-0.471205113,-0.571902552,-0.100697439
gene:MSMEG_5702,11.57553517,12.11962791,12.2596185,11.98492719,-0.544092739,-0.684083321,-0.139990583
gene:MSMEG_5703,12.07562543,13.16177165,13.14292177,12.79343962,-1.086146218,-1.067296338,0.01884988
gene:MSMEG_5704,12.61311526,13.18639796,13.20681635,13.00210986,-0.573282695,-0.593701087,-0.020418392
gene:MSMEG_5705,11.24552689,11.47811616,11.37234976,11.36533094,-0.232589267,-0.126822872,0.105766395
gene:MSMEG_5706,13.88491879,13.84290214,13.77389299,13.83390464,0.042016653,0.111025806,0.069009153
gene:MSMEG_5707,10.90824434,11.08161492,11.54956851,11.17980926,-0.173370583,-0.641324176,-0.467953592
gene:MSMEG_5708,10.99593886,10.63126101,10.87129496,10.83283161,0.364677847,0.124643898,-0.240033949
gene:MSMEG_5709,10.78096312,11.07779489,10.89219868,10.91698557,-0.296831773,-0.111235559,0.185596214
gene:MSMEG_5710,10.86838121,11.44058017,11.11762086,11.14219408,-0.572198961,-0.249239646,0.322959315
gene:MSMEG_5711,6.756651002,7.217340509,7.063710185,7.012567232,-0.460689507,-0.307059182,0.153630325
gene:MSMEG_5712,10.68436625,10.43380939,10.53123655,10.54980406,0.25055686,0.153129699,-0.097427161
gene:MSMEG_5713,10.48564809,10.42062922,10.53354234,10.47993988,0.065018876,-0.047894246,-0.112913122
gene:MSMEG_5714,11.29098933,9.647084393,9.711494331,10.21652269,1.643904941,1.579495003,-0.064409938
gene:MSMEG_5715,13.75615725,12.81356093,13.13260154,13.23410657,0.942596317,0.62355571,-0.319040607
gene:MSMEG_5716,11.2492615,10.77580572,10.99656278,11.00721,0.473455785,0.252698727,-0.220757058
gene:MSMEG_5717,10.12078847,10.97902764,11.2615761,10.78713073,-0.858239175,-1.140787629,-0.282548454
gene:MSMEG_5718,10.01382066,10.40302784,10.70589693,10.37424848,-0.389207183,-0.692076275,-0.302869092
gene:MSMEG_5719,9.793458526,9.363627446,9.65612765,9.604404541,0.42983108,0.137330875,-0.292500204
gene:MSMEG_5720,13.51055783,12.21401847,12.74498026,12.82318552,1.296539361,0.765577566,-0.530961796
gene:MSMEG_5721,11.43906032,11.64787865,12.05874616,11.71522837,-0.20881833,-0.619685843,-0.410867513
gene:MSMEG_5722,7.983385868,8.240600407,9.299153865,8.50771338,-0.257214539,-1.315767997,-1.058553458
gene:MSMEG_5723,7.131422352,8.77724141,8.522978609,8.14388079,-1.645819057,-1.391556257,0.254262801
gene:MSMEG_5724,8.120454169,8.139643202,8.261420263,8.173839211,-0.019189032,-0.140966093,-0.121777061
gene:MSMEG_5725,10.9739723,11.31145346,11.3367995,11.20740842,-0.337481154,-0.362827192,-0.025346038
gene:MSMEG_5726,10.7085993,10.31374512,10.29112734,10.43782392,0.394854181,0.417471964,0.022617783
gene:MSMEG_5727,10.05619759,10.63163657,10.41169951,10.36651123,-0.575438981,-0.355501915,0.219937065
gene:MSMEG_5728,9.782921869,10.35696313,10.30209772,10.14732757,-0.574041257,-0.519175855,0.054865403
gene:MSMEG_5729,8.935879722,8.743831621,8.69803243,8.792581257,0.192048102,0.237847293,0.045799191
gene:MSMEG_5730,9.131660943,8.491453402,8.432782565,8.68529897,0.640207541,0.698878378,0.058670837
gene:MSMEG_5731,9.754746013,9.478856814,9.317301502,9.516968109,0.275889199,0.437444512,0.161555312
gene:MSMEG_5732,9.531454574,9.40852819,9.567614887,9.502532551,0.122926384,-0.036160312,-0.159086696
gene:MSMEG_5733,10.76891447,10.9536029,10.84793969,10.85681902,-0.184688433,-0.079025225,0.105663208
gene:MSMEG_5734,10.42377325,11.49409607,11.42886848,11.11557927,-1.070322814,-1.005095223,0.065227591
gene:MSMEG_5735,11.23154326,11.07488976,11.14990115,11.15211139,0.156653498,0.081642107,-0.075011391
gene:MSMEG_5736,12.14462955,11.26274371,11.28052164,11.56263163,0.881885834,0.864107905,-0.017777928
gene:MSMEG_5737,9.007482416,8.364702594,8.677185146,8.683123385,0.642779822,0.330297271,-0.312482551
gene:MSMEG_5738,9.317812047,9.570224656,9.716869478,9.534968727,-0.252412609,-0.399057431,-0.146644823
gene:MSMEG_5739,11.68406046,11.19772508,11.41989508,11.43389354,0.486335382,0.264165376,-0.222170006
gene:MSMEG_5740,7.523884836,8.284250422,8.284622194,8.030919151,-0.760365585,-0.760737358,-0.000371773
gene:MSMEG_5741,11.17478289,10.99096862,11.24328368,11.13634506,0.183814273,-0.068500787,-0.25231506
gene:MSMEG_5742,7.122328061,7.837911605,7.873130569,7.611123411,-0.715583544,-0.750802508,-0.035218964
gene:MSMEG_5743,5.060520354,5.686651575,5.579014243,5.442062057,-0.626131222,-0.518493889,0.107637332
gene:MSMEG_5744,4.401796322,5.07313326,5.042854731,4.839261437,-0.671336938,-0.641058409,0.030278529
gene:MSMEG_5745,1.630055886,1.723726504,1.726148755,1.693310382,-0.093670618,-0.096092869,-0.002422251
gene:MSMEG_5746,6.864875594,6.647084993,6.660685539,6.724215376,0.217790601,0.204190055,-0.013600546
gene:MSMEG_5747,8.046525411,8.35012868,8.489546844,8.295400312,-0.303603268,-0.443021433,-0.139418165
gene:MSMEG_5748,9.022977354,9.257296082,9.309095722,9.196456386,-0.234318728,-0.286118368,-0.05179964
gene:MSMEG_5749,7.03015652,8.154130282,8.068220903,7.750835902,-1.123973762,-1.038064383,0.085909379
gene:MSMEG_5750,7.546958102,8.176429819,8.105293906,7.942893942,-0.629471716,-0.558335803,0.071135913
gene:MSMEG_5751,8.579743625,9.402966662,9.191896369,9.058202219,-0.823223037,-0.612152744,0.211070293
gene:MSMEG_5752,9.900151978,9.155274156,9.20339476,9.419606965,0.744877821,0.696757218,-0.048120603
gene:MSMEG_5753,9.263718209,9.424660279,9.350673556,9.346350681,-0.16094207,-0.086955348,0.073986723
gene:MSMEG_5754,7.530500093,7.986005612,7.725393602,7.747299769,-0.455505519,-0.194893509,0.26061201
gene:MSMEG_5755,9.048646097,9.289633172,8.629688757,8.989322675,-0.240987075,0.41895734,0.659944415
gene:MSMEG_5756,9.647119445,9.716946697,9.550501696,9.638189279,-0.069827251,0.096617749,0.166445
gene:MSMEG_5757,11.60408801,13.72443099,13.34678355,12.89176752,-2.120342984,-1.742695542,0.377647441
gene:MSMEG_5758,5.250980087,6.451994015,6.231623457,5.978199186,-1.201013928,-0.98064337,0.220370557
gene:MSMEG_5759,8.199531248,9.435802904,9.116247716,8.917193956,-1.236271656,-0.916716468,0.319555188
gene:MSMEG_5760,8.190417664,8.224015969,8.027872829,8.147435487,-0.033598305,0.162544835,0.19614314
gene:MSMEG_5761,6.939960088,7.000236132,7.197263792,7.045820004,-0.060276044,-0.257303704,-0.19702766
gene:MSMEG_5762,7.388322511,6.915644866,7.156510157,7.153492511,0.472677645,0.231812354,-0.240865291
gene:MSMEG_5763,8.768305484,6.97314769,7.157888483,7.633113886,1.795157794,1.610417001,-0.184740793
gene:MSMEG_5764,6.797599293,7.176575464,7.264292249,7.079489002,-0.378976171,-0.466692956,-0.087716785
gene:MSMEG_5765,5.278131874,6.16085429,6.175819165,5.871601776,-0.882722417,-0.897687292,-0.014964875
gene:MSMEG_5766,11.89309533,12.06055633,11.99563799,11.98309655,-0.167461005,-0.102542666,0.064918339
gene:MSMEG_5767,10.70334151,11.61757531,11.4650098,11.26197554,-0.9142338,-0.76166829,0.15256551
gene:MSMEG_5768,9.855229016,10.44495149,10.33183246,10.21067099,-0.58972247,-0.476603446,0.113119025
gene:MSMEG_5769,10.63740808,10.94221179,10.89571693,10.82511227,-0.304803712,-0.258308857,0.046494856
gene:MSMEG_5770,12.19403228,12.89103484,12.84981309,12.64496007,-0.697002558,-0.655780806,0.041221752
gene:MSMEG_5771,12.59957262,13.4539278,13.14487028,13.06612357,-0.854355182,-0.545297663,0.309057519
gene:MSMEG_5772,10.04437105,10.99697564,10.96108087,10.66747585,-0.952604592,-0.91670982,0.035894772
gene:MSMEG_5773,13.00399237,12.90183483,12.87996185,12.92859635,0.102157547,0.124030523,0.021872976
gene:MSMEG_5774,11.92355396,11.39712363,11.4819821,11.60088656,0.526430332,0.441571859,-0.084858473
gene:MSMEG_5775,14.17545103,13.70228366,13.75439073,13.87737514,0.473167366,0.4210603,-0.052107066
gene:MSMEG_5776,13.78238533,12.83770461,12.91066176,13.17691723,0.944680711,0.87172356,-0.072957151
gene:MSMEG_5777,11.88125906,10.74422658,10.9502004,11.19189535,1.137032482,0.931058659,-0.205973823
gene:MSMEG_5778,10.25304693,10.05020228,10.00287414,10.10204112,0.202844647,0.250172792,0.047328146
gene:MSMEG_5779,9.754002522,10.28723625,10.27167388,10.10430422,-0.533233726,-0.517671356,0.01556237
gene:MSMEG_5780,10.68623245,10.89134115,10.66369623,10.74708994,-0.2051087,0.022536225,0.227644926
gene:MSMEG_5781,13.35535657,12.6396259,12.30146129,12.76548125,0.715730667,1.053895271,0.338164604
gene:MSMEG_5782,10.76357521,11.70440809,11.15778341,11.20858891,-0.940832884,-0.394208203,0.546624681
gene:MSMEG_5784,13.27282353,12.8153556,12.82088543,12.96968819,0.457467928,0.451938103,-0.005529825
gene:MSMEG_5785,11.77641118,11.92622134,11.78349118,11.8287079,-0.149810164,-0.007080006,0.142730158
gene:MSMEG_5786,9.755892864,10.29396849,10.21091582,10.08692573,-0.538075631,-0.45502296,0.08305267
gene:MSMEG_5787,9.176316442,10.60840783,10.40981339,10.06484589,-1.432091388,-1.233496946,0.198594442
gene:MSMEG_5788,11.79856146,12.62616947,12.27075935,12.23183009,-0.827608006,-0.472197895,0.355410111
gene:MSMEG_5789,15.53874732,16.12166625,15.58633446,15.74891601,-0.582918924,-0.047587138,0.535331786
gene:MSMEG_5790,12.61380515,14.57384938,14.15516106,13.78093853,-1.960044232,-1.541355917,0.418688314
gene:MSMEG_5791,8.697142719,10.9141922,11.01681332,10.20938274,-2.217049476,-2.319670602,-0.102621126
gene:MSMEG_5792,12.37253033,11.9417449,12.57773042,12.29733522,0.430785424,-0.205200088,-0.635985512
gene:MSMEG_5793,11.44193828,11.26572891,11.50217556,11.40328092,0.176209376,-0.060237282,-0.236446658
gene:MSMEG_5794,10.22650602,11.07871853,10.94547159,10.75023205,-0.852212504,-0.718965571,0.133246933
gene:MSMEG_5795,10.58980826,10.64931074,10.61233785,10.61715228,-0.059502483,-0.022529595,0.036972888
gene:MSMEG_5796,11.69787251,11.95735455,11.85449059,11.83657255,-0.259482037,-0.156618079,0.102863958
gene:MSMEG_5797,12.29837252,13.06395858,12.87991234,12.74741448,-0.76558606,-0.581539817,0.184046242
gene:MSMEG_5798,13.77973113,14.19252005,14.08832323,14.02019147,-0.412788917,-0.308592103,0.104196815
gene:MSMEG_5799,11.6831798,11.61334107,11.92916236,11.74189441,0.069838726,-0.245982564,-0.31582129
gene:MSMEG_5800,14.66777867,14.1408459,14.12974253,14.31278903,0.52693277,0.538036143,0.011103373
gene:MSMEG_5801,7.498994502,7.633586747,7.496974586,7.543185278,-0.134592246,0.002019915,0.136612161
gene:MSMEG_5802,5.301561239,6.107038738,5.925513583,5.778037853,-0.805477499,-0.623952343,0.181525156
gene:MSMEG_5803,9.219658864,9.347974902,9.33817925,9.301937672,-0.128316038,-0.118520386,0.009795652
gene:MSMEG_5804,8.999980691,9.177940152,9.368579923,9.182166922,-0.177959461,-0.368599232,-0.190639771
gene:MSMEG_5805,5.651362243,5.737942721,5.718246277,5.70251708,-0.086580477,-0.066884034,0.019696443
gene:MSMEG_5806,4.630004467,5.37429189,5.403479989,5.135925449,-0.744287423,-0.773475522,-0.029188099
gene:MSMEG_5807,7.602320546,7.483596601,7.457176824,7.514364657,0.118723945,0.145143723,0.026419777
gene:MSMEG_5808,6.399209275,6.305799395,6.411352899,6.372120523,0.09340988,-0.012143624,-0.105553504
gene:MSMEG_5809,8.063593938,7.530384883,7.549961682,7.714646834,0.533209055,0.513632256,-0.019576799
gene:MSMEG_5810,9.09235078,8.74118471,8.670028586,8.834521359,0.35116607,0.422322194,0.071156124
gene:MSMEG_5811,8.586832358,8.911500953,8.658887403,8.719073571,-0.324668595,-0.072055045,0.25261355
gene:MSMEG_5812,7.971710627,8.487124295,8.585602774,8.348145898,-0.515413668,-0.613892147,-0.098478479
gene:MSMEG_5813,7.496638618,7.681514303,7.552454575,7.576869166,-0.184875685,-0.055815957,0.129059728
gene:MSMEG_5814,7.37888637,7.353415904,7.486089736,7.40613067,0.025470467,-0.107203365,-0.132673832
gene:MSMEG_5815,8.284653726,9.040463326,8.828967525,8.718028192,-0.7558096,-0.544313799,0.211495801
gene:MSMEG_5816,11.33337628,11.50202812,11.68474932,11.50671791,-0.168651838,-0.351373041,-0.182721202
gene:MSMEG_5817,10.03040402,9.569372067,9.754196349,9.78465748,0.461031957,0.276207675,-0.184824282
gene:MSMEG_5818,7.682623844,7.828437014,7.681598341,7.7308864,-0.145813169,0.001025503,0.146838672
gene:MSMEG_5819,6.70833966,6.534958366,6.573080913,6.605459646,0.173381294,0.135258747,-0.038122547
gene:MSMEG_5820,8.368194706,8.818952486,8.78833328,8.658493491,-0.45075778,-0.420138574,0.030619206
gene:MSMEG_5821,10.28754175,9.602391337,9.588264418,9.826065835,0.685150412,0.699277331,0.014126919
gene:MSMEG_5822,9.628981986,9.692653691,9.746669364,9.689435013,-0.063671705,-0.117687379,-0.054015674
gene:MSMEG_5823,11.29703268,11.55681462,11.65656213,11.50346981,-0.259781946,-0.359529451,-0.099747505
gene:MSMEG_5824,13.91109607,13.98684117,14.4214699,14.10646904,-0.075745103,-0.510373833,-0.43462873
gene:MSMEG_5825,11.622722,10.78809666,10.71090447,11.04057437,0.834625339,0.911817526,0.077192187
gene:MSMEG_5826,12.08615774,11.58490863,11.88114522,11.8507372,0.501249117,0.205012523,-0.296236593
gene:MSMEG_5827,10.44461663,10.81301076,10.98830481,10.74864407,-0.368394126,-0.543688181,-0.175294055
gene:MSMEG_5828,11.68909461,11.75669813,11.64749046,11.69776107,-0.067603524,0.041604146,0.10920767
gene:MSMEG_5829,11.81026937,10.56188925,10.88022248,11.08412703,1.248380115,0.93004689,-0.318333225
gene:MSMEG_5830,11.95251486,11.85046397,11.80625171,11.86974351,0.102050883,0.146263146,0.044212264
gene:MSMEG_5831,12.56108006,13.7026346,13.640021,13.30124522,-1.141554536,-1.07894094,0.062613596
gene:MSMEG_5832,11.42270583,13.33044537,13.17864803,12.64393308,-1.907739543,-1.755942204,0.151797338
gene:MSMEG_5834,11.86187386,11.32349266,11.5373702,11.57424557,0.538381207,0.324503661,-0.213877546
gene:MSMEG_5835,12.21730354,12.21153041,12.16145156,12.19676184,0.00577313,0.055851982,0.050078852
gene:MSMEG_5836,9.868481381,9.883010794,10.46096525,10.07081914,-0.014529413,-0.59248387,-0.577954457
gene:MSMEG_5837,13.23621812,12.38514331,12.71836898,12.77991014,0.851074807,0.517849135,-0.333225672
gene:MSMEG_5838,9.228586904,9.806496215,9.842911481,9.6259982,-0.577909311,-0.614324577,-0.036415266
gene:MSMEG_5839,12.90174191,12.8653741,13.01198596,12.92636732,0.036367809,-0.110244051,-0.14661186
gene:MSMEG_5840,10.67676615,10.22780121,10.19186844,10.3654786,0.44896494,0.484897711,0.035932771
gene:MSMEG_5841,11.66277318,11.62789753,11.97375613,11.75480895,0.03487565,-0.310982953,-0.345858604
gene:MSMEG_5842,6.375265077,7.701136493,7.578150991,7.218184187,-1.325871416,-1.202885914,0.122985502
gene:MSMEG_5843,10.25772035,10.44834974,10.44204272,10.38270427,-0.19062939,-0.184322373,0.006307016
gene:MSMEG_5844,8.926882165,9.411378534,9.48412011,9.274126936,-0.484496369,-0.557237945,-0.072741576
gene:MSMEG_5845,7.710015119,8.510935518,8.55150278,8.257484472,-0.800920399,-0.841487661,-0.040567262
gene:MSMEG_5846,11.51905688,11.05305077,11.1249291,11.23234558,0.466006111,0.394127781,-0.07187833
gene:MSMEG_5847,12.48907967,12.94046955,12.90330456,12.77761793,-0.451389882,-0.41422489,0.037164992
gene:MSMEG_5848,10.5666216,10.63671229,10.84451048,10.68261479,-0.070090683,-0.277888875,-0.207798193
gene:MSMEG_5849,10.46185997,10.73929698,10.69145091,10.63086929,-0.277437014,-0.229590937,0.047846077
gene:MSMEG_5850,8.983710414,10.04185248,9.899217152,9.641593348,-1.058142064,-0.915506738,0.142635326
gene:MSMEG_5851,10.46223192,11.0398437,11.2196082,10.90722794,-0.577611786,-0.75737628,-0.179764494
gene:MSMEG_5852,13.38198975,13.16399154,13.29569481,13.2805587,0.217998204,0.086294937,-0.131703267
gene:MSMEG_5853,8.837936774,8.023200709,7.865831206,8.242322896,0.814736065,0.972105568,0.157369503
gene:MSMEG_5854,10.36330473,9.823041282,9.899405962,10.02858399,0.540263447,0.463898768,-0.076364679
gene:MSMEG_5855,9.630218212,9.48729715,9.430962921,9.516159427,0.142921062,0.199255291,0.056334229
gene:MSMEG_5856,6.378986315,7.817434658,7.749960036,7.315460336,-1.438448342,-1.370973721,0.067474621
gene:MSMEG_5857,9.472009212,9.011193207,8.757953727,9.080385382,0.460816005,0.714055485,0.25323948
gene:MSMEG_5858,8.878661009,8.913825665,8.535001017,8.77582923,-0.035164656,0.343659992,0.378824648
gene:MSMEG_5859,10.07602045,9.861216022,9.401009727,9.7794154,0.214804427,0.675010722,0.460206295
gene:MSMEG_5860,7.790476234,7.967638289,7.823462983,7.860525835,-0.177162056,-0.032986749,0.144175307
gene:MSMEG_5861,7.077823268,8.660265328,8.46760661,8.068565069,-1.582442061,-1.389783342,0.192658718
gene:MSMEG_5862,8.693636349,8.577002577,8.426279954,8.565639627,0.116633771,0.267356394,0.150722623
gene:MSMEG_5863,9.67992755,9.878756313,9.653135068,9.737272977,-0.198828762,0.026792482,0.225621244
gene:MSMEG_5864,8.836842194,7.773411742,7.751603545,8.12061916,1.063430452,1.085238649,0.021808197
gene:MSMEG_5865,8.769824542,9.548763559,9.582063926,9.300217343,-0.778939017,-0.812239384,-0.033300367
gene:MSMEG_5866,11.31527265,10.8539255,11.00408844,11.0577622,0.461347154,0.311184214,-0.15016294
gene:MSMEG_5867,7.912109141,8.815366665,8.820901728,8.516125845,-0.903257524,-0.908792587,-0.005535063
gene:MSMEG_5868,10.4152036,10.57209929,10.75829429,10.58186573,-0.156895691,-0.343090685,-0.186194994
gene:MSMEG_5869,9.343966774,9.691228457,9.883653098,9.63961611,-0.347261683,-0.539686324,-0.192424641
